Project,Path,Class,ReleaseId,LOC,StmtCount,Cyclomatic,Cognitive,DistinctOperators,DistinctOperands,TotalOperators,TotalOperands,Vocabulary,Length,Volume,Difficulty,Effort,MaxNestingDepth,isLongMethod,isGodClass,isFeatureEnvy,isDuplicatedCode,CodeSmells,NSmells,Touches,prevCodeSmells,prevBuggy,Buggy
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java/,"org.apache.bookkeeper.bookie.LedgerDescriptor",release-4.1.0,28,9,9,1,1,6,1,14,7.0,15.0,42.11032383086406,1.1666666666666667,49.12871113600807,1,0,0,1,0,0,1,5,1,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java/,"org.apache.bookkeeper.client.BKException.BKLedgerRecoveryException",release-4.1.0,5,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java/,"org.apache.bookkeeper.client.LedgerHandle.SyncReadLastConfirmedCallback",release-4.1.0,14,7,1,0,0,7,0,10,7.0,10.0,28.07354922057604,0.0,0.0,0,0,0,1,0,0,1,9,0,yes,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java/,"org.apache.hedwig.admin.console.HedwigConsole.ConsumeCmd",release-4.1.0,30,22,3,2,3,37,13,65,40.0,78.0,415.11039140121426,2.635135135135135,1093.8719773410376,1,0,0,1,0,3,4,2,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java/,"org.apache.bookkeeper.client.LedgerHandle.SyncReadCallback",release-4.1.0,25,8,1,0,0,8,0,12,8.0,12.0,36.0,0.0,0.0,0,0,0,1,0,0,1,9,0,yes,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java/,"org.apache.hedwig.server.netty.PubSubServerMXBean",release-4.1.0,38,0,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java/,"org.apache.hedwig.server.topics.AbstractTopicManager.ReleaseOp",release-4.1.0,14,8,3,1,1,9,1,15,10.0,16.0,53.1508495181978,0.8333333333333334,44.29237459849817,1,0,0,1,0,0,1,1,0,yes,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java/,"org.apache.bookkeeper.meta.AbstractZkLedgerManager",release-4.1.0,241,95,22,14,6,73,26,174,79.0,200.0,1260.7561496354206,7.15068493150685,9015.270001502598,1,0,1,1,0,11,13,4,11,yes,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java/,"org.apache.hedwig.server.persistence.ReadAheadCache.TreeSetLongFactory",release-4.1.0,7,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java/,"org.apache.bookkeeper.client.BKException",release-4.1.0,252,49,44,2,1,21,2,61,22.0,63.0,280.9441919741497,1.4523809523809523,408.03799310531264,1,0,1,1,0,20,22,1,19,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java/,"org.apache.bookkeeper.client.AsyncCallback.AddCallback",release-4.1.0,15,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/,"org.apache.hedwig.server.netty.ServerStats.OpStatData",release-4.1.0,42,19,8,0,2,14,7,21,16.0,28.0,112.0,1.5,168.0,0,0,1,0,0,2,3,2,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java/,"org.apache.bookkeeper.proto.BookieServer",release-4.1.0,451,280,49,26,13,186,100,629,199.0,729.0,5567.0993483763195,21.981182795698924,122371.42841847625,3,1,1,1,0,20,23,9,20,yes,yes
bookkeeper,/hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java/,"org.apache.hedwig.client.conf.ClientConfiguration",release-4.1.0,134,34,17,3,4,49,6,79,53.0,85.0,486.87323863787196,3.2244897959183674,1569.9177898935463,1,0,0,1,0,0,1,1,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java/,"org.apache.bookkeeper.client.BKException.ZKException",release-4.1.0,5,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java/,"org.apache.bookkeeper.client.BKException.BKNoSuchEntryException",release-4.1.0,5,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java/,"org.apache.bookkeeper.bookie.LedgerCacheBean",release-4.1.0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/,"org.apache.bookkeeper.bookie.Bookie",release-4.1.0,704,315,52,28,12,205,75,564,217.0,639.0,4959.631237532022,16.507317073170732,81870.20540394324,3,1,1,1,1,11,15,20,14,yes,yes
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"org.apache.hedwig.protocol.PubSubProtocol.LedgerRange",release-4.1.0,351,94,39,10,5,41,12,125,46.0,137.0,756.7279879798108,7.621951219512195,5767.743810821728,2,0,1,1,0,3,5,1,3,yes,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java/,"org.apache.bookkeeper.client.BKException.BKBookieHandleNotAvailableException",release-4.1.0,5,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java/,"org.apache.hedwig.server.persistence.ReadAheadCache",release-4.1.0,694,139,38,17,12,121,40,276,133.0,316.0,2229.469249618376,13.68595041322314,30512.405598082896,3,0,1,1,0,9,11,3,9,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java/,"org.apache.hedwig.admin.console.HedwigConsole.PubSubCmd",release-4.1.0,85,56,7,6,7,67,25,136,74.0,161.0,999.7219918662611,7.104477611940299,7102.502509378213,2,1,1,1,0,6,9,2,0,no,yes
bookkeeper,/hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java/,"org.apache.hedwig.client.netty.ResponseHandler",release-4.1.0,315,127,41,25,9,106,57,310,115.0,367.0,2512.294848696586,13.160377358490566,33062.748244639035,3,1,1,1,0,5,8,1,5,no,yes
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"org.apache.hedwig.protocol.PubSubProtocol.RegionSpecificSeqId.Builder",release-4.1.0,164,103,37,12,5,43,20,109,48.0,129.0,720.4601625930293,6.337209302325581,4565.706844339546,3,0,1,1,0,2,4,1,2,yes,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java/,"org.apache.bookkeeper.bookie.BookieException.InvalidCookieException",release-4.1.0,9,4,2,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,0,0,2,0,no,yes
bookkeeper,/bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java/,"org.apache.bookkeeper.benchmark.BenchThroughputLatency",release-4.1.0,389,260,37,26,13,240,121,624,253.0,745.0,5947.330213147261,16.900000000000002,100509.88060218873,3,1,1,1,1,25,29,4,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java/,"org.apache.hedwig.server.delivery.DeliveryManager",release-4.1.0,13,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java/,"org.apache.hedwig.admin.console.HedwigConsole.SubCmd",release-4.1.0,47,43,6,5,5,33,11,71,38.0,82.0,430.330056102374,5.378787878787879,2314.654089641557,3,0,1,1,0,6,8,2,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/,"org.apache.bookkeeper.proto.PerChannelBookieClient.AddCompletion",release-4.1.0,11,3,1,0,1,2,2,2,3.0,4.0,6.339850002884625,0.5,3.1699250014423126,0,0,0,0,0,1,1,10,1,yes,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java/,"org.apache.bookkeeper.meta.LedgerLayout",release-4.1.0,168,70,17,7,7,55,22,123,62.0,145.0,863.3584650060969,7.827272727272727,6757.742167002268,1,0,1,1,0,2,4,1,2,yes,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java/,"org.apache.bookkeeper.client.AsyncCallback.RecoverCallback",release-4.1.0,11,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java/,"org.apache.hedwig.server.proxy.ProxyStartDeliveryHandler",release-4.1.0,91,37,5,3,3,51,5,78,54.0,83.0,477.6556626795679,2.2941176470588234,1095.7982849707735,1,1,0,1,0,0,2,1,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java/,"org.apache.bookkeeper.bookie.BookieException.Code",release-4.1.0,10,0,0,0,1,6,5,6,7.0,11.0,30.880904142633646,0.5,15.440452071316823,0,0,0,0,0,6,6,2,4,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java/,"org.apache.hedwig.server.persistence.ReadAheadCache.ScanResponse",release-4.1.0,14,5,2,0,1,5,2,7,6.0,9.0,23.264662506490403,0.7,16.28526375454328,0,0,0,1,0,1,2,3,1,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java/,"org.apache.hedwig.server.delivery.FIFODeliveryManager",release-4.1.0,523,80,26,12,9,68,33,133,77.0,166.0,1040.2865657553536,8.801470588235293,9156.051611832047,2,0,1,1,0,4,6,2,3,yes,yes
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"org.apache.hedwig.protocol.PubSubProtocol.SubscriptionOptions.Builder",release-4.1.0,170,109,38,13,5,46,21,118,51.0,139.0,788.4671225340379,6.413043478260869,5056.473937990026,3,0,1,1,1,2,5,1,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java/,"org.apache.hedwig.server.handlers.ConsumeHandler.NoopCallback",release-4.1.0,11,4,2,0,0,4,0,5,4.0,5.0,10.0,0.0,0.0,0,0,0,1,0,0,1,1,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/,"org.apache.hedwig.server.persistence.BookkeeperPersistenceManager.ConsumeUntilOp",release-4.1.0,46,25,4,2,4,22,4,38,26.0,42.0,197.4184681619259,3.4545454545454546,681.9910718321077,1,0,0,1,0,1,2,3,0,no,yes
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"org.apache.hedwig.protocol.PubSubProtocol.PublishRequest",release-4.1.0,310,82,34,7,5,35,11,109,40.0,120.0,638.6313713864835,7.785714285714286,4972.20139150905,1,0,1,1,0,3,5,1,3,yes,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java/,"org.apache.bookkeeper.bookie.BookieBean",release-4.1.0,24,8,4,0,1,4,1,5,5.0,6.0,13.931568569324174,0.625,8.707230355827608,0,0,0,1,0,0,1,2,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java/,"org.apache.bookkeeper.client.BookKeeper.ZKConnectCallback",release-4.1.0,4,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,7,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java/,"org.apache.bookkeeper.client.BKException.BKNoSuchLedgerExistsException",release-4.1.0,5,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java/,"org.apache.hedwig.server.persistence.ReadAheadCacheBean",release-4.1.0,39,14,7,0,1,5,1,10,6.0,11.0,28.43458750793272,1.0,28.43458750793272,0,0,0,1,0,0,1,1,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java/,"org.apache.hedwig.server.handlers.NettyHandlerBean",release-4.1.0,26,9,4,0,1,7,2,8,8.0,10.0,30.0,0.5714285714285714,17.142857142857142,0,0,0,1,0,0,1,2,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java/,"org.apache.hedwig.admin.console.HedwigCommands.COMMAND",release-4.1.0,54,19,6,0,2,10,6,20,12.0,26.0,93.20902501875007,2.0,186.41805003750014,0,0,1,1,0,4,6,2,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java/,"org.apache.bookkeeper.client.LedgerOpenOp",release-4.1.0,132,70,12,8,4,48,22,138,52.0,160.0,912.0703549025748,5.75,5244.404540689805,3,1,1,1,0,5,8,1,5,yes,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java/,"org.apache.bookkeeper.bookie.GarbageCollectorThread",release-4.1.0,464,171,36,26,13,119,95,294,132.0,389.0,2740.2693124304383,16.058823529411764,44005.50131138292,2,1,1,1,0,11,14,7,0,no,yes
bookkeeper,/hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java/,"org.apache.hedwig.client.benchmark.HedwigBenchmark",release-4.1.0,122,68,8,4,5,92,9,234,97.0,243.0,1603.778820651472,6.358695652173914,10197.941413925122,3,1,0,1,0,3,5,1,3,yes,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/,"org.apache.bookkeeper.proto.NIOServerFactory.Cnxn.CnxnStats",release-4.1.0,35,15,5,1,0,23,0,38,23.0,38.0,171.8953543301665,0.0,0.0,1,0,0,1,0,0,1,4,0,yes,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java/,"org.apache.bookkeeper.bookie.BookieException.UpgradeException",release-4.1.0,13,6,3,0,0,3,0,5,3.0,5.0,7.924812503605781,0.0,0.0,0,0,0,0,0,0,0,2,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java/,"org.apache.bookkeeper.util.HardLink.HardLinkCGUnix",release-4.1.0,88,32,7,0,6,30,19,92,36.0,111.0,573.8616751600966,9.200000000000001,5279.52741147289,0,0,1,1,0,1,3,2,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java/,"org.apache.hedwig.server.persistence.ReadAheadCache.ScanRequestWrapper",release-4.1.0,34,9,3,1,2,14,2,20,16.0,22.0,88.0,1.4285714285714286,125.71428571428572,1,0,0,1,0,1,2,3,1,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java/,"org.apache.hedwig.admin.console.HedwigConsole.ConsumeToCmd",release-4.1.0,20,14,2,1,1,24,1,29,25.0,30.0,139.31568569324173,0.6041666666666666,84.16989343966688,1,0,0,1,0,1,2,2,0,no,yes
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"org.apache.hedwig.protocol.PubSubProtocol.RegionSpecificSeqId",release-4.1.0,327,91,38,9,5,39,11,121,44.0,132.0,720.6449736601232,7.756410256410256,5589.618064927879,1,0,1,1,0,3,5,1,3,yes,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/,"org.apache.hedwig.server.netty.ServerStats.OpStats",release-4.1.0,59,35,12,7,11,26,32,72,37.0,104.0,541.7831500254108,15.23076923076923,8251.774131156257,3,0,0,1,1,0,2,2,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java/,"org.apache.hedwig.admin.console.HedwigConsole.HistoryCmd",release-4.1.0,14,8,3,2,5,10,6,15,15.0,21.0,82.0447025077789,3.75,307.6676344041708,2,0,0,1,0,1,2,2,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java/,"org.apache.hedwig.server.handlers.ConsumeHandler",release-4.1.0,39,11,3,1,2,24,2,29,26.0,31.0,145.71363126237387,1.2083333333333333,176.0706377753684,1,0,0,1,0,0,1,1,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java/,"org.apache.bookkeeper.client.AsyncCallback.ReadLastConfirmedCallback",release-4.1.0,13,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java/,"org.apache.bookkeeper.client.MacDigestManager",release-4.1.0,54,25,5,0,1,32,1,45,33.0,46.0,232.04212949048886,0.703125,163.154622298,0,0,0,1,0,1,2,1,0,yes,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/,"org.apache.bookkeeper.bookie.Journal.QueueEntry",release-4.1.0,20,6,1,0,1,6,5,6,7.0,11.0,30.880904142633646,0.5,15.440452071316823,0,0,0,0,0,0,0,3,0,no,yes
bookkeeper,/bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java/,"org.apache.bookkeeper.benchmark.BenchBookie",release-4.1.0,163,91,8,6,10,92,28,253,102.0,281.0,1874.95152109399,13.75,25780.583415042365,1,1,0,1,1,6,9,3,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java/,"org.apache.bookkeeper.client.BKException.BKIllegalOpException",release-4.1.0,5,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,no,yes
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"org.apache.hedwig.protocol.PubSubProtocol.StopDeliveryRequest.Builder",release-4.1.0,139,85,31,11,5,37,16,88,42.0,104.0,560.8010119689911,5.9459459459459465,3334.492503599407,3,0,1,1,0,2,4,1,2,yes,no
bookkeeper,/bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java/,"org.apache.bookkeeper.benchmark.TestClient",release-4.1.0,293,126,16,15,13,147,37,337,160.0,374.0,2738.401107487873,14.901360544217688,40805.902217361814,4,1,0,1,1,17,20,2,19,yes,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java/,"org.apache.hedwig.server.subscriptions.AbstractSubscriptionManager.MessagesConsumedTask",release-4.1.0,42,23,5,4,6,25,10,51,31.0,61.0,302.2059749335994,6.12,1849.5005665936285,2,0,0,1,0,1,2,4,0,yes,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java/,"org.apache.bookkeeper.proto.NIOServerFactory",release-4.1.0,484,71,11,4,7,70,14,128,77.0,142.0,889.8836887786761,6.3999999999999995,5695.255608183526,3,0,1,1,0,15,17,4,15,yes,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/,"org.apache.bookkeeper.bookie.Bookie.NopWriteCallback",release-4.1.0,8,2,1,0,0,7,0,7,7.0,7.0,19.651484454403228,0.0,0.0,0,0,0,1,0,2,3,20,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java/,"org.apache.bookkeeper.client.LedgerCreateOp",release-4.1.0,110,44,4,1,3,39,13,89,42.0,102.0,550.0163771234336,3.423076923076923,1882.7483678455994,1,0,1,1,0,6,8,2,8,yes,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java/,"org.apache.bookkeeper.proto.PerChannelBookieClient.CompletionKey",release-4.1.0,33,16,6,1,10,15,14,24,25.0,38.0,176.46653521143952,8.0,1411.7322816915162,1,0,1,1,0,1,3,10,1,yes,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java/,"org.apache.bookkeeper.util.HardLink.HardLinkCommandGetter",release-4.1.0,51,0,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java/,"org.apache.bookkeeper.meta.FlatLedgerManager",release-4.1.0,115,52,12,3,4,69,13,106,73.0,119.0,736.5891225067221,3.072463768115942,2263.1433908902186,1,0,0,1,0,2,3,2,4,yes,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java/,"org.apache.hedwig.server.persistence.ReadAheadCache.NoSuchSeqIdException",release-4.1.0,7,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,no,yes
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"org.apache.hedwig.protocol.PubSubProtocol.LedgerRange.Builder",release-4.1.0,185,120,41,14,5,46,27,140,51.0,167.0,947.2950321092399,7.608695652173914,7207.6795921355215,3,0,1,1,0,2,4,1,2,yes,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java/,"org.apache.bookkeeper.conf.ClientConfiguration",release-4.1.0,248,49,19,1,2,53,3,83,55.0,86.0,497.19693536312076,1.5660377358490567,778.6291629271515,1,0,0,1,0,1,2,3,0,yes,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java/,"org.apache.hedwig.server.subscriptions.AbstractSubscriptionManager.ConsumeOp",release-4.1.0,40,23,6,4,3,31,11,60,34.0,71.0,361.2098617287741,2.903225806451613,1048.6737921157958,2,0,0,1,0,0,1,4,0,yes,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java/,"org.apache.hedwig.server.netty.ServerStats",release-4.1.0,164,21,9,0,1,12,1,25,13.0,26.0,96.21143267166839,1.0416666666666667,100.22024236632124,0,0,0,1,0,2,3,2,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java/,"org.apache.bookkeeper.bookie.EntryLogger",release-4.1.0,418,258,43,28,16,161,122,466,177.0,588.0,4390.952063448803,23.15527950310559,101673.72231389525,2,1,1,1,0,10,13,12,16,yes,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java/,"org.apache.bookkeeper.bookie.Journal",release-4.1.0,533,202,43,30,14,140,63,346,154.0,409.0,2972.115695144215,17.3,51417.60152599492,5,1,1,1,0,7,10,3,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java/,"org.apache.bookkeeper.util.LocalBookKeeper.ZKConnectionWatcher",release-4.1.0,24,12,4,2,2,12,2,13,14.0,15.0,57.110323830864054,1.0833333333333333,61.869517483436056,1,0,0,1,0,0,1,4,0,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java/,"org.apache.bookkeeper.bookie.HandleFactory",release-4.1.0,7,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,no,no
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java/,"org.apache.hedwig.server.persistence.BookkeeperPersistenceManager",release-4.1.0,830,61,22,4,6,56,17,127,62.0,144.0,857.4042686957101,6.803571428571429,5833.4111852333135,1,0,1,1,0,11,13,3,10,no,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java/,"org.apache.bookkeeper.bookie.BookieException.BookieUnauthorizedAccessException",release-4.1.0,5,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,no,yes
bookkeeper,/hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java/,"org.apache.hedwig.server.subscriptions.AbstractSubscriptionManager.UnsubscribeOp",release-4.1.0,44,23,5,3,5,25,8,51,30.0,59.0,289.50654514090263,5.1,1476.4833802186033,1,0,0,1,0,0,1,4,0,yes,yes
bookkeeper,/hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java/,"org.apache.hedwig.client.netty.HedwigClientImpl.PubSubRequestTimeoutTask",release-4.1.0,46,23,4,2,2,23,3,45,25.0,48.0,222.90509710918678,1.9565217391304348,436.11866825710456,1,0,1,1,0,1,3,1,1,no,yes
bookkeeper,/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/,"org.apache.hedwig.protocol.PubSubProtocol.LedgerRanges",release-4.1.0,333,83,32,4,5,37,9,111,42.0,120.0,647.0780907334513,7.5,4853.085680500884,1,0,1,1,0,3,5,1,3,yes,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java/,"org.apache.bookkeeper.client.LedgerHandle",release-4.1.0,847,320,65,34,10,164,113,596,174.0,709.0,5277.0469385567485,18.170731707317074,95887.8041274336,3,1,1,1,1,12,16,9,10,yes,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java/,"org.apache.bookkeeper.client.CRC32DigestManager",release-4.1.0,31,14,4,0,0,15,0,21,15.0,21.0,82.0447025077789,0.0,0.0,0,0,0,1,0,0,1,1,0,no,no
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java/,"org.apache.bookkeeper.bookie.Bookie.NoEntryException",release-4.1.0,16,8,3,0,2,5,5,9,7.0,14.0,39.302968908806456,1.8,70.74534403585162,0,0,0,0,0,0,0,20,0,yes,yes
bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java/,"org.apache.bookkeeper.client.BookKeeperAdmin.RecoverCallbackWrapper",release-4.1.0,12,4,2,0,1,4,1,5,5.0,6.0,13.931568569324174,0.625,8.707230355827608,0,0,0,1,0,0,1,5,0,yes,yes
